OBJECTID,TICKET_NUMBER,VIOLATION_TYPE_DESC,ISSUE_DATE,ISSUE_TIME,ISSUING_AGENCY_CODE,ISSUING_AGENCY_NAME,ISSUING_AGENCY_SHORT,VIOLATION_CODE,VIOLATION_PROC_DESC,LOCATION,PLATE_STATE,VEHICLE_TYPE,MULTI_OWNER_NUMBER,DISPOSITION_CODE,DISPOSITION_TYPE,DISPOSITION_DESC,DISPOSITION_DATE,FINE_AMOUNT,TOTAL_PAID,PENALTY_1,PENALTY_2,PENALTY_3,PENALTY_4,PENALTY_5,XCOORD,YCOORD,LATITUDE,LONGITUDE,MAR_ID,GIS_LAST_MOD_DTTM
60521584,266403141,P,1479358800000,09:45 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1290 ALABAMA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,25.0,0.0,,,,,,401048.69,130793.71,38.845,-76.988,294864.0,1559103368000
60521585,266403152,P,1479358800000,09:45 AM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,AVE SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,25.0,0.0,,,,,,,,,,,1559103368000
60522434,266250132,P,1479099600000,10:47 AM,23,UNITED STATES CAPITOL POLICE,USCP,P012,DISOBEYING OFFICIAL SIGN,400 1ST ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,30.0,0.0,,,,,,399488.94,136392.21,38.895,-77.006,813702.0,1559103368000
60522435,266250143,P,1479099600000,10:50 AM,23,UNITED STATES CAPITOL POLICE,USCP,P012,DISOBEYING OFFICIAL SIGN,400 D ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481173200000.0,30.0,0.0,,,,,,399996.21,136326.7,38.895,-77.0,813700.0,1559103368000
60522799,266429822,P,1479099600000,05:13 PM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1800 ANACOSTIA DR SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,25.0,0.0,,,,,,401464.4,133864.08,38.873,-76.983,295129.0,1559103368000
60522800,266429833,P,1479099600000,05:18 PM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1800 ANACOSTIA DR SE, ,,,,Other,,,25.0,25.0,,,,,,401464.4,133864.08,38.873,-76.983,295129.0,1559103368000
60522801,266429844,P,1479099600000,05:20 PM,57,METRO POLICE,MTP,P039,PARK AT EXPIRED METER,1800 ANACOSTIA DR SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,25.0,0.0,,,,,,401464.4,133864.08,38.873,-76.983,295129.0,1559103368000
60522802,266429855,P,1479099600000,05:40 PM,57,METRO POLICE,MTP,P170,FAILURE TO DISPLAY CURRENT TAGS,1800 ANACOSTIA DR SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481605200000.0,100.0,0.0,,,,,,401464.4,133864.08,38.873,-76.983,295129.0,1559103368000
60524432,266252593,P,1477972800000,10:37 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 DELAWARE AV NE, ,,,,Other,,,25.0,25.0,,,,,,399395.1,136389.52,38.895,-77.007,813021.0,1559103368000
60524433,266252604,P,1477972800000,10:42 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,,Other,,,,0.0,,,,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60525694,266240494,P,1478232000000,10:45 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 PENNSYLVANIA AV NW, ,,,134.0,Dismissed,DISM MAKE MISMATCH,1480309200000.0,25.0,0.0,,,,,,398796.71,135916.41,38.891,-77.014,804014.0,1559103368000
60526537,266437511,P,1478840400000,06:00 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P322,PARK OVERTIME IN TIMED ZONE,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,25.0,25.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526538,266437522,P,1478840400000,08:10 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526539,266437533,P,1478840400000,08:13 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526540,266437544,P,1478840400000,08:15 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526541,266437555,P,1478840400000,08:17 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526542,266437566,P,1478840400000,08:19 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526543,266437570,P,1478840400000,08:20 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526544,266437581,P,1478840400000,08:20 AM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526545,266437640,P,1480050000000,03:20 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481778000000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526546,266437651,P,1480050000000,03:24 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481778000000.0,30.0,30.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526547,266437662,P,1480050000000,05:55 PM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481950800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526548,266437673,P,1480050000000,05:57 PM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481950800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526549,266437684,P,1480136400000,05:05 PM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,,Other,,,,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526550,266437695,P,1480136400000,05:07 PM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481950800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60526551,266437706,P,1480136400000,05:10 PM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P055,NO PARKING ANYTIME,600 F ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481950800000.0,30.0,0.0,,,,,,398254.39,136580.75,38.897,-77.02,238713.0,1559103368000
60528339,266279123,P,1478145600000,07:18 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,2502 POMEROY RD SE, ,,,,Other,,,25.0,25.0,,,,,,400865.62,131915.81,38.855,-76.99,296107.0,1559103368000
60528340,266279134,P,1478145600000,07:29 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,2504 POMEROY RD SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481000400000.0,25.0,0.0,,,,,,400841.83,131924.77,38.855,-76.99,296108.0,1559103368000
60528341,266279145,P,1478145600000,07:34 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,2508 POMEROY RD SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481000400000.0,25.0,0.0,,,,,,400790.11,131943.73,38.855,-76.991,296110.0,1559103368000
60528342,266279156,P,1478145600000,07:35 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,2508 POMEROY RD SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481000400000.0,25.0,0.0,,,,,,400790.11,131943.73,38.855,-76.991,296110.0,1559103368000
60528379,266334062,P,1478404800000,11:18 PM,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,1300 6TH ST NW, ,,,12.0,Liable,LIABLE FINE REDUCED,1480309200000.0,250.0,125.0,,,,,,398251.28,137781.32,38.908,-77.02,279018.0,1559103368000
60528380,266334073,P,1478926800000,03:56 PM,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P001,PARK ABREAST OF ANOTHER VEHICLE,1200 9TH ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,50.0,0.0,,,,,,397904.29,137557.48,38.906,-77.024,226384.0,1559103368000
60528381,266334084,P,1478926800000,04:48 PM,3,METROPOLITAN POLICE DPT-DISTRICT 3,MPD-3D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,440 RHODE ISLAND AV NW, ,,,,Other,,,250.0,250.0,,,,,,398398.62,138375.19,38.913,-77.018,237233.0,1559103368000
60535600,266603820,P,1480222800000,02:03 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,800 SOUTHERN AV SE, ,,,76.0,Dismissed,DISM NO SIDE OF STR,1522728000000.0,250.0,0.0,,,,,,400467.3,128840.97,38.827,-76.995,79579.0,1559103368000
60535601,266603831,P,1480222800000,02:05 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,800 SOUTHERN AV SE, ,,,,Other,,,250.0,250.0,,,,,,400467.3,128840.97,38.827,-76.995,79579.0,1559103368000
60535871,266616696,P,1478840400000,04:34 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P010,OBSTRUCTING CROSSWALK,1080 WISCONSIN AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,30.0,0.0,,,,,,394537.36,137425.91,38.905,-77.063,274893.0,1559103368000
60535872,266616700,P,1478840400000,04:34 PM,25,SPECIAL OPERATION DIV & TRAFFIC DIV,MPD-SOD,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1080 WISCONSIN AV NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480654800000.0,50.0,0.0,,,,,,394537.36,137425.91,38.905,-77.063,274893.0,1559103368000
60537000,266621666,P,1479445200000,07:31 PM,15,DEPARTMENT OF PUBLIC WORKS,DPW,P386,RELOCATE TOW FEE,UNIT K ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481691600000.0,100.0,0.0,,,,,,399119.53,137184.55,38.903,-77.01,805138.0,1559103368000
60541923,266796316,P,1479013200000,11:12 PM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,601 EDGEWOOD ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482987600000.0,250.0,0.0,250.0,,,,,400216.99,139558.38,38.924,-76.997,289571.0,1559103368000
60541924,266796320,P,1479013200000,11:17 PM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,601 EDGEWOOD ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482987600000.0,250.0,0.0,250.0,,,,,400216.99,139558.38,38.924,-76.997,289571.0,1559103368000
60543288,266947881,P,1477972800000,01:55 PM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P047,PARK ON SIDEWALK OR AREA RESERVED FOR PEDESTRIANS,1200 BLOCK MAINE AVE SW, ,,,,Other,,,100.0,100.0,,,,,,397396.02,134955.9,38.882,-77.03,809675.0,1559103368000
60543289,266947892,P,1479445200000,01:51 PM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P020,PARK WITHIN 10 FEET OF A FIRE HYDRANT,1400 D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483074000000.0,50.0,0.0,50.0,,,,,397328.637,135237.646,38.885,-77.031,801948.0,1559103368000
60543290,266947914,P,1479445200000,01:51 PM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P304,INDIVID W/ DISABILITIES ONLY UNAUTH. USE RSRVD SP,1400 D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483074000000.0,250.0,0.0,250.0,,,,,397328.637,135237.646,38.885,-77.031,801948.0,1559103368000
60544099,266951613,P,1478404800000,12:11 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P002,STAND OR PARK IN ALLEY,1250 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544625,266951624,P,1478404800000,12:14 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1250 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544626,266951635,P,1478404800000,12:16 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1250 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,30.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544627,266951661,P,1478404800000,01:00 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1250 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544629,266951694,P,1479358800000,12:30 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1250 MARYLAND AV SW, ,,,134.0,Dismissed,DISM MAKE MISMATCH,1481518800000.0,30.0,0.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544630,266951705,P,1479358800000,12:33 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1250 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481259600000.0,30.0,0.0,,,,,,397446.48,135095.71,38.884,-77.029,289120.0,1559103368000
60544631,266951764,P,1479790800000,05:49 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,13TH/D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483074000000.0,30.0,0.0,30.0,,,,,397430.39,135237.91,38.885,-77.03,903461.0,1559103368000
60544632,266951790,P,1479790800000,06:53 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1201 MAINE AV SW, ,,,,Other,,,30.0,30.0,,,,,,397480.53,135020.68,38.883,-77.029,302703.0,1559103368000
60544633,266951801,P,1479790800000,06:55 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1201 MAINE AV SW, ,,,,Other,,,30.0,30.0,,,,,,397480.53,135020.68,38.883,-77.029,302703.0,1559103368000
60544634,266951812,P,1479790800000,06:57 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1201 MAINE AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483074000000.0,30.0,0.0,30.0,,,,,397480.53,135020.68,38.883,-77.029,302703.0,1559103368000
60544635,266951823,P,1480136400000,11:40 PM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,14TH BETWEEN JEFFERSON/INDEP AVE SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483678800000.0,30.0,0.0,30.0,,,,,397227.91,135525.65,38.888,-77.032,901673.0,1559103368000
60545039,266958436,P,1478059200000,07:07 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,15TH/INDEPENDENCE AVE SW, ,,,13.0,Liable - System,DEEMED LIABLE,1483419600000.0,30.0,0.0,30.0,,,,,397077.309,135548.549,38.888,-77.034,902958.0,1559103368000
60545040,266958506,P,1478404800000,12:05 AM,59,US. BUREAU OF ENGRAVING AND PRINTNG,BEP,P055,NO PARKING ANYTIME,1330 MARYLAND AV SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480136400000.0,30.0,0.0,,,,,,397358.14,135085.41,38.884,-77.03,297583.0,1559103368000
60546641,267017682,P,1480050000000,04:00 AM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P002,STAND OR PARK IN ALLEY,124 WEBSTER ST NW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1482210000000.0,25.0,0.0,,,,,,398895.42,141798.69,38.944,-77.013,244505.0,1559103368000
60546642,267017693,P,1480050000000,04:00 AM,4,METROPOLITAN POLICE DPT-DISTRICT 4,MPD-4D,P002,STAND OR PARK IN ALLEY,124 WEBSTER ST NW, ,,20405000,106.0,Dismissed,DISM NOI SUBM LATE,1482210000000.0,25.0,0.0,,,,,,398895.42,141798.69,38.944,-77.013,244505.0,1559103368000
60547662,267349386,P,1478059200000,12:48 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,398524.25,132861.54,38.864,-77.017,814898.0,1559103368000
60547841,267180152,P,1479445200000,05:05 PM,5,METROPOLITAN POLICE DPT-DISTRICT 5,MPD-5D,P170,FAILURE TO DISPLAY CURRENT TAGS,1500 MARYLAND AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481346000000.0,100.0,0.0,,,,,,401568.59,136987.94,38.901,-76.982,800273.0,1559103368000
60548214,267349390,P,1478059200000,12:48 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,398524.25,132861.54,38.864,-77.017,814898.0,1559103368000
60548215,267349401,P,1478059200000,12:48 PM,23,UNITED STATES CAPITOL POLICE,USCP,P055,NO PARKING ANYTIME,300 3RD ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,30.0,0.0,,,,,,398703.818,135337.108,38.886,-77.015,-21207.0,1559103368000
60549093,267361710,P,1478581200000,04:00 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NW, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,25.0,50.0,25.0,,,,,399194.94,136327.14,38.895,-77.009,815023.0,1559103368000
60549094,267361721,P,1478581200000,04:00 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NW, ,,,,Other,,,25.0,25.0,,,,,,399194.94,136327.14,38.895,-77.009,815023.0,1559103368000
60549095,267361732,P,1478581200000,04:00 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,,Other,,,25.0,25.0,,,,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60550174,267349375,P,1478059200000,12:49 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,200 D ST SW, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,398524.25,132861.54,38.864,-77.017,814898.0,1559103368000
60551028,267337475,P,1478926800000,10:53 AM,23,UNITED STATES CAPITOL POLICE,USCP,P007,PARK IN A BUS ZONE,100 INDEPENDENCE AV SE, ,,,13.0,Liable - System,DEEMED LIABLE,1484197200000.0,100.0,200.0,100.0,,,,,399591.516,135530.468,38.888,-77.005,800338.0,1559103368000
60551029,267337486,P,1478926800000,10:55 AM,23,UNITED STATES CAPITOL POLICE,USCP,P007,PARK IN A BUS ZONE,100 INDEPENDENCE AV SE, ,,,,Other,,,100.0,200.0,100.0,,,,,399591.516,135530.468,38.888,-77.005,800338.0,1559103368000
60551968,267383513,P,1478318400000,11:45 AM,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P001,PARK ABREAST OF ANOTHER VEHICLE,409 8TH ST SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483765200000.0,50.0,0.0,50.0,,,,,400406.07,135059.22,38.883,-76.995,27142.0,1559103368000
60551969,267383524,P,1480136400000,06:45 AM,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P002,STAND OR PARK IN ALLEY,312 MILLERS CT NE, ,,,,Other,,,30.0,30.0,,,,,,399882.91,135848.64,38.89,-77.001,289635.0,1559103368000
60551970,267383535,P,1480309200000,09:45 AM,1,METROPOLITAN POLICE DPT-DISTRICT 1,MPD-1D,P344,VEHICLE ON PRIVATE/PUBLIC PROPERTY WITHOUT CONSENT,1201 PENNSYLVANIA AV SE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1483765200000.0,250.0,0.0,250.0,,,,,400879.47,134866.83,38.882,-76.99,72104.0,1559103368000
60552141,267342246,P,1477972800000,08:40 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,13.0,Liable - System,DEEMED LIABLE,1483419600000.0,25.0,0.0,25.0,,1.0,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60552142,267342261,V,1478145600000,12:11 AM,89,OTHER,OTHER,NO VIOL,,120 CONSTITUTION AVE NE, ,,,,Other,,,,0.0,,,,,,399560.92,136018.47,38.892,-77.005,816706.0,1559103368000
60552143,267342283,P,1478232000000,01:00 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,400 DELAWARE AV NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,399395.1,136389.52,38.895,-77.007,813021.0,1559103368000
60552144,267342294,P,1478232000000,01:12 PM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60552145,267342305,P,1478494800000,11:55 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1480395600000.0,25.0,0.0,,,,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60552146,267342316,P,1478581200000,08:05 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NW, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,25.0,50.0,25.0,,,,,399194.94,136327.14,38.895,-77.009,815023.0,1559103368000
60552147,267342320,P,1478581200000,08:20 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AV NE, ,,,,Other,,,25.0,25.0,,,,,,399284.2,136426.28,38.896,-77.008,807571.0,1559103368000
60552148,267342331,P,1478581200000,08:28 AM,22,UNITED STATES PARK POLICE,USPP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AV NE, ,,,,Other,,,25.0,25.0,,,,,,399284.2,136426.28,38.896,-77.008,807571.0,1559103368000
60552260,267339682,P,1478059200000,11:22 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AV NE, ,,,,Other,,,25.0,25.0,,,,,,399284.2,136426.28,38.896,-77.008,807571.0,1559103368000
60553511,267388096,P,1479790800000,02:25 PM,7,METROPOLITAN POLICE DPT-DISTRICT 7,MPD-7D,P001,PARK ABREAST OF ANOTHER VEHICLE,4014 BLAKENEY LANE, ,,,106.0,Dismissed,DISM NOI SUBM LATE,1481691600000.0,25.0,0.0,,,,,,400925.92,129746.29,38.836,-76.989,280199.0,1559103368000
60553566,267342342,P,1478581200000,08:33 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT D ST NE, ,,,,Other,,,25.0,25.0,,,,,,399295.62,136326.74,38.895,-77.008,808323.0,1559103368000
60553567,267342353,P,1478581200000,08:41 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AV NE, ,,,13.0,Liable - System,DEEMED LIABLE,1484024400000.0,25.0,60.0,25.0,,1.0,,,399284.2,136426.28,38.896,-77.008,807571.0,1559103368000
60553568,267342364,P,1478581200000,11:55 AM,23,UNITED STATES CAPITOL POLICE,USCP,P036,PARK IN OFFICIAL PARKING PERMIT ONLY SPACE,UNIT LOUISIANA AV NW, ,,,181.0,Other,DISM PEN 3,1530158400000.0,25.0,50.0,25.0,,1.0,,,399195.02,136344.31,38.895,-77.009,809044.0,1559103368000
